shipment_id,country_code,origin_region,destination_region,carrier_name,status,departure_time_local,departure_timezone,departure_time_utc,departure_dst,arrival_time_local,arrival_timezone,arrival_time_utc,arrival_dst,temperature_celsius,weight_kg,is_delayed,border_crossing,ts_arrival_before_departure,ts_duplicate_departure,ts_duplicate_arrival,region_origin_mismatch_country,region_dest_mismatch_country,is_delayed_status_inconsistent,border_crossing_inconsistent,key_field_empty,issue_count
NA-20260812-0005865,CA,MO,PE,Gulf Coast Shipping,IN_TRANSIT,2026-08-12T03:05:24,America/Chicago,2026-08-12T08:05:24+00:00,True,2026-08-12T05:49:57,Pacific/Honolulu,2026-08-12T15:49:57+00:00,False,-28.4,17578.91,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0006226,US,NT,WA,Rocky Mountain Movers,IN_TRANSIT,2026-08-12T03:50:57,America/Chicago,2026-08-12T08:50:57+00:00,True,2026-08-12T11:03:54,Pacific/Honolulu,2026-08-12T21:03:54+00:00,False,-31.2,7773.72,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0004237,CA,UT,ON,BlueRoute Freight,DELIVERED,2026-08-12T06:14:49,America/Phoenix,2026-08-12T13:14:49+00:00,False,2026-08-12T06:10:45,America/Anchorage,2026-08-12T14:10:45+00:00,True,34.1,24549.43,True,True,False,False,False,True,False,True,False,False,2
NA-20260812-0009273,US,NC,QC,SwiftLine Freight,CUSTOMS_HOLD,2026-08-12T14:01:54,America/Edmonton,2026-08-12T20:01:54+00:00,True,2026-08-12T18:07:08,America/Winnipeg,2026-08-12T23:07:08+00:00,True,39.7,13637.76,False,True,False,True,False,False,True,False,False,False,2
NA-20260812-0004738,US,AR,MT,Northern Star Logistics,DELAYED,2026-08-12T11:23:52,America/Halifax,2026-08-12T14:23:52+00:00,True,2026-08-12T12:25:11,America/Chicago,2026-08-12T17:25:11+00:00,True,16.6,10748.45,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0009060,CA,OR,MT,SwiftLine Freight,DELAYED,2026-08-12T17:37:30,America/Denver,2026-08-12T23:37:30+00:00,True,2026-08-12T19:07:50,America/Los_Angeles,2026-08-13T02:07:50+00:00,True,51.4,13891.15,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0006459,US,CT,MO,Trans-Canada Haulers,DELAYED,2026-08-12T16:39:14,America/Los_Angeles,2026-08-12T23:39:14+00:00,True,2026-08-12T05:06:08,America/Anchorage,2026-08-12T13:06:08+00:00,True,-17.5,7649.15,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0008859,US,CA,PE,Pacific Rim Express,PICKED_UP,2026-08-12T20:51:23,America/Edmonton,2026-08-13T02:51:23+00:00,True,2026-08-12T23:51:32,America/Edmonton,2026-08-13T05:51:32+00:00,True,-19.8,3436.08,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0007065,US,OR,ND,PrairieLink Carriers,IN_TRANSIT,2026-08-12T20:33:06,America/St_Johns,2026-08-12T23:03:06+00:00,True,2026-08-12T19:29:40,America/Halifax,2026-08-12T22:29:40+00:00,True,45.5,7495.98,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0005738,US,GA,PA,BlueRoute Freight,DELAYED,2026-08-12T07:19:03,America/Los_Angeles,2026-08-12T14:19:03+00:00,True,2026-08-12T19:50:57,America/St_Johns,2026-08-12T22:20:57+00:00,True,43.3,14402.43,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0002932,CA,SD,OH,Pacific Rim Express,IN_TRANSIT,2026-08-12T05:52:41,America/Anchorage,2026-08-12T13:52:41+00:00,True,2026-08-12T20:43:40,America/Toronto,2026-08-13T00:43:40+00:00,True,12.3,15425.31,False,False,False,True,False,True,True,False,False,False,3
NA-20260812-0004901,US,DE,TN,Midwest Carriers,DELAYED,2026-08-12T23:40:46,America/Anchorage,2026-08-13T07:40:46+00:00,True,2026-08-12T23:54:33,America/Anchorage,2026-08-13T07:54:33+00:00,True,4.0,10271.15,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0004150,CA,MD,IL,SwiftLine Freight,PICKED_UP,2026-08-12T10:33:41,America/Vancouver,2026-08-12T17:33:41+00:00,True,2026-08-12T19:38:48,America/Vancouver,2026-08-13T02:38:48+00:00,True,50.8,825.93,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0006138,CA,MI,NU,SwiftLine Freight,DELIVERED,2026-08-12T18:18:06,America/Denver,2026-08-13T00:18:06+00:00,True,2026-08-12T10:54:48,America/New_York,2026-08-12T14:54:48+00:00,True,-0.5,15476.29,False,True,True,True,True,True,False,False,False,False,4
NA-20260812-0007859,US,NC,WI,BlueRoute Freight,PICKED_UP,2026-08-12T02:20:44,America/Los_Angeles,2026-08-12T09:20:44+00:00,True,2026-08-12T22:01:42,America/Phoenix,2026-08-13T05:01:42+00:00,False,35.6,9993.78,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0008234,US,MT,AL,Pacific Rim Express,PICKED_UP,2026-08-12T17:35:09,America/Toronto,2026-08-12T21:35:09+00:00,True,2026-08-12T00:23:33,America/Edmonton,2026-08-12T06:23:33+00:00,True,2.6,13186.07,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0003214,US,PA,BC,Atlantic Bridge Transport,PICKED_UP,2026-08-12T16:25:18,America/Denver,2026-08-12T22:25:18+00:00,True,2026-08-12T23:34:31,America/Edmonton,2026-08-13T05:34:31+00:00,True,-7.0,23871.96,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0001157,CA,PE,ND,Pacific Rim Express,DELIVERED,2026-08-12T13:58:33,Pacific/Honolulu,2026-08-12T23:58:33+00:00,False,2026-08-12T17:51:54,America/New_York,2026-08-12T21:51:54+00:00,True,32.2,21457.75,True,True,True,False,False,False,True,True,False,False,3
NA-20260812-0009868,CA,SD,LA,Pacific Rim Express,CUSTOMS_HOLD,2026-08-12T18:49:28,America/Halifax,2026-08-12T21:49:28+00:00,True,2026-08-12T11:23:37,America/St_Johns,2026-08-12T13:53:37+00:00,True,-5.7,10548.34,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0006809,CA,OH,NU,Gulf Coast Shipping,CUSTOMS_HOLD,2026-08-12T15:56:59,America/Anchorage,2026-08-12T23:56:59+00:00,True,2026-08-12T21:52:12,America/St_Johns,2026-08-13T00:22:12+00:00,True,21.7,20879.48,True,True,False,False,False,True,False,True,False,False,2
NA-20260812-0005396,CA,SK,MT,Northern Star Logistics,DELAYED,2026-08-12T03:28:32,America/Toronto,2026-08-12T07:28:32+00:00,True,2026-08-12T00:08:39,America/Denver,2026-08-12T06:08:39+00:00,True,32.4,7366.37,False,True,True,False,True,False,True,True,False,False,4
NA-20260812-0007849,US,NH,MI,SwiftLine Freight,IN_TRANSIT,2026-08-12T23:45:39,America/Regina,2026-08-13T05:45:39+00:00,False,2026-08-12T21:29:14,America/New_York,2026-08-13T01:29:14+00:00,True,14.0,22165.39,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0010628,US,MT,WY,Atlantic Bridge Transport,PICKED_UP,2026-08-12T03:27:21,America/Edmonton,2026-08-12T09:27:21+00:00,True,2026-08-12T18:11:34,America/St_Johns,2026-08-12T20:41:34+00:00,True,38.5,1592.69,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0008375,CA,SC,AB,Trans-Canada Haulers,CUSTOMS_HOLD,2026-08-12T13:28:56,America/St_Johns,2026-08-12T15:58:56+00:00,True,2026-08-12T15:07:21,America/Regina,2026-08-12T21:07:21+00:00,False,-27.0,12472.68,True,True,False,True,False,True,False,True,False,False,3
NA-20260812-0011273,US,VA,QC,Gulf Coast Shipping,DELIVERED,2026-08-12T22:39:45,America/Winnipeg,2026-08-13T03:39:45+00:00,True,2026-08-12T06:28:24,America/Vancouver,2026-08-12T13:28:24+00:00,True,18.6,112.72,False,True,True,True,False,False,True,False,False,False,3
NA-20260812-0007940,US,FL,CO,SwiftLine Freight,IN_TRANSIT,2026-08-12T00:24:28,America/Toronto,2026-08-12T04:24:28+00:00,True,2026-08-12T07:56:43,America/Regina,2026-08-12T13:56:43+00:00,False,33.4,8307.07,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0003018,CA,MO,IN,PrairieLink Carriers,CUSTOMS_HOLD,2026-08-12T11:45:25,America/Toronto,2026-08-12T15:45:25+00:00,True,2026-08-12T05:44:41,America/Halifax,2026-08-12T08:44:41+00:00,True,11.9,9153.55,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0006036,US,YT,TX,Northern Star Logistics,IN_TRANSIT,2026-08-12T21:44:57,America/Chicago,2026-08-13T02:44:57+00:00,True,2026-08-12T00:23:07,America/Vancouver,2026-08-12T07:23:07+00:00,True,38.2,20171.65,True,True,True,False,True,True,False,True,False,False,4
NA-20260812-0004095,CA,VT,IA,BlueRoute Freight,IN_TRANSIT,2026-08-12T02:19:38,America/Los_Angeles,2026-08-12T09:19:38+00:00,True,2026-08-12T07:45:16,Pacific/Honolulu,2026-08-12T17:45:16+00:00,False,41.7,1895.75,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0000762,US,NT,NJ,Midwest Carriers,CUSTOMS_HOLD,2026-08-12T18:31:15,America/Halifax,2026-08-12T21:31:15+00:00,True,2026-08-12T21:48:31,America/Winnipeg,2026-08-13T02:48:31+00:00,True,38.6,9723.99,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0003432,CA,RI,MD,Midwest Carriers,PICKED_UP,2026-08-12T21:40:01,America/Denver,2026-08-13T03:40:01+00:00,True,2026-08-12T01:59:12,America/Anchorage,2026-08-12T09:59:12+00:00,True,37.8,5649.51,False,False,True,True,False,True,True,False,False,False,4
NA-20260812-0003118,CA,TN,MB,Northern Star Logistics,PICKED_UP,2026-08-12T17:02:03,America/New_York,2026-08-12T21:02:03+00:00,True,2026-08-12T07:48:12,America/New_York,2026-08-12T11:48:12+00:00,True,1.6,18499.63,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0003005,US,KS,LA,Atlantic Bridge Transport,PICKED_UP,2026-08-12T11:09:03,America/Winnipeg,2026-08-12T16:09:03+00:00,True,2026-08-12T13:41:40,America/Los_Angeles,2026-08-12T20:41:40+00:00,True,37.4,2811.58,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0009557,US,NC,KS,Northern Star Logistics,PICKED_UP,2026-08-12T14:32:06,America/New_York,2026-08-12T18:32:06+00:00,True,2026-08-12T02:33:48,America/Denver,2026-08-12T08:33:48+00:00,True,22.0,15373.14,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0005948,CA,IL,NU,Gulf Coast Shipping,DELAYED,2026-08-12T23:07:28,America/Anchorage,2026-08-13T07:07:28+00:00,True,2026-08-12T16:36:52,Pacific/Honolulu,2026-08-13T02:36:52+00:00,False,0.5,24495.91,False,True,True,False,True,True,False,True,False,False,4
NA-20260812-0005378,US,NH,OR,Rocky Mountain Movers,PICKED_UP,2026-08-12T03:35:43,America/Regina,2026-08-12T09:35:43+00:00,False,2026-08-12T14:46:16,Pacific/Honolulu,2026-08-13T00:46:16+00:00,False,-8.6,19687.85,False,False,False,True,False,False,False,False,False,False,1
NA-20260812-0004132,US,AL,LA,PrairieLink Carriers,PICKED_UP,2026-08-12T14:04:28,America/Winnipeg,2026-08-12T19:04:28+00:00,True,2026-08-12T20:39:03,America/Phoenix,2026-08-13T03:39:03+00:00,False,26.7,18057.13,False,False,False,True,False,False,False,False,False,False,1
NA-20260812-0000273,CA,MN,RI,Northern Star Logistics,DELIVERED,2026-08-12T01:53:21,America/Winnipeg,2026-08-12T06:53:21+00:00,True,2026-08-12T21:27:27,America/Edmonton,2026-08-13T03:27:27+00:00,True,37.3,10592.37,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0010313,CA,NB,CA,Gulf Coast Shipping,IN_TRANSIT,2026-08-12T01:10:00,America/Los_Angeles,2026-08-12T08:10:00+00:00,True,2026-08-12T03:49:26,America/Vancouver,2026-08-12T10:49:26+00:00,True,52.5,11827.68,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0010004,US,ND,SK,Trans-Canada Haulers,CUSTOMS_HOLD,2026-08-12T20:29:34,America/Denver,2026-08-13T02:29:34+00:00,True,2026-08-12T01:20:50,America/Halifax,2026-08-12T04:20:50+00:00,True,19.8,7751.17,False,True,True,False,True,False,True,False,False,False,3
NA-20260812-0005931,CA,DC,NH,PrairieLink Carriers,PICKED_UP,2026-08-12T07:00:26,America/Toronto,2026-08-12T11:00:26+00:00,True,2026-08-12T14:07:28,America/Anchorage,2026-08-12T22:07:28+00:00,True,38.3,17133.99,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0003944,US,MA,MI,Gulf Coast Shipping,DELAYED,2026-08-12T17:25:18,America/Denver,2026-08-12T23:25:18+00:00,True,2026-08-12T06:29:45,America/New_York,2026-08-12T10:29:45+00:00,True,-0.5,14471.62,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0006377,CA,MA,KY,Atlantic Bridge Transport,IN_TRANSIT,2026-08-12T17:13:00,America/Halifax,2026-08-12T20:13:00+00:00,True,2026-08-12T16:22:55,America/Toronto,2026-08-12T20:22:55+00:00,True,13.0,2806.79,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0004653,US,FL,BC,BlueRoute Freight,IN_TRANSIT,2026-08-12T08:15:52,America/Winnipeg,2026-08-12T13:15:52+00:00,True,2026-08-12T18:47:03,America/Edmonton,2026-08-13T00:47:03+00:00,True,44.5,19394.73,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0011142,CA,ME,AR,Atlantic Bridge Transport,DELAYED,2026-08-12T15:35:43,Pacific/Honolulu,2026-08-13T01:35:43+00:00,False,2026-08-12T02:59:47,America/Vancouver,2026-08-12T09:59:47+00:00,True,24.8,9641.75,False,False,True,False,False,True,True,True,False,False,4
NA-20260812-0004082,CA,MO,AK,BlueRoute Freight,CUSTOMS_HOLD,2026-08-12T14:41:32,America/New_York,2026-08-12T18:41:32+00:00,True,2026-08-12T18:52:17,Pacific/Honolulu,2026-08-13T04:52:17+00:00,False,31.8,1704.08,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0008402,US,ND,QC,Rocky Mountain Movers,PICKED_UP,2026-08-12T19:44:37,America/Los_Angeles,2026-08-13T02:44:37+00:00,True,2026-08-12T00:11:24,America/Anchorage,2026-08-12T08:11:24+00:00,True,13.5,6305.43,False,True,True,False,True,False,True,False,False,False,3
NA-20260812-0001087,US,UT,MA,BlueRoute Freight,PICKED_UP,2026-08-12T01:35:57,America/Los_Angeles,2026-08-12T08:35:57+00:00,True,2026-08-12T22:10:11,America/Toronto,2026-08-13T02:10:11+00:00,True,53.9,15550.96,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0000421,US,NU,DC,Trans-Canada Haulers,IN_TRANSIT,2026-08-12T07:15:32,America/Anchorage,2026-08-12T15:15:32+00:00,True,2026-08-12T14:07:20,America/Denver,2026-08-12T20:07:20+00:00,True,-2.9,18784.58,False,True,False,False,True,True,False,False,False,False,2
NA-20260812-0005116,CA,NJ,NC,Atlantic Bridge Transport,DELIVERED,2026-08-12T05:54:36,America/Halifax,2026-08-12T08:54:36+00:00,True,2026-08-12T06:45:45,Pacific/Honolulu,2026-08-12T16:45:45+00:00,False,-15.7,6887.28,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0005808,CA,AK,NJ,PrairieLink Carriers,IN_TRANSIT,2026-08-12T12:01:29,America/Vancouver,2026-08-12T19:01:29+00:00,True,2026-08-12T22:41:35,America/Anchorage,2026-08-13T06:41:35+00:00,True,6.8,2461.03,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0008246,US,OK,NS,Rocky Mountain Movers,DELAYED,2026-08-12T04:21:06,America/Los_Angeles,2026-08-12T11:21:06+00:00,True,2026-08-12T19:08:40,America/Regina,2026-08-13T01:08:40+00:00,False,46.4,8133.78,False,True,False,False,False,False,True,True,False,False,2
NA-20260812-0002524,US,SK,NE,Gulf Coast Shipping,DELIVERED,2026-08-12T00:46:04,America/Winnipeg,2026-08-12T05:46:04+00:00,True,2026-08-12T21:34:33,America/Phoenix,2026-08-13T04:34:33+00:00,False,53.5,2619.16,False,True,False,True,False,True,False,False,False,False,2
NA-20260812-0010516,CA,NC,AR,BlueRoute Freight,IN_TRANSIT,2026-08-12T01:18:22,America/Denver,2026-08-12T07:18:22+00:00,True,2026-08-12T00:55:08,America/Halifax,2026-08-12T03:55:08+00:00,True,23.9,24901.86,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0004367,US,MA,SD,Pacific Rim Express,DELIVERED,2026-08-12T23:48:28,America/Denver,2026-08-13T05:48:28+00:00,True,2026-08-12T11:26:51,America/Regina,2026-08-12T17:26:51+00:00,False,47.9,15804.05,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0001202,CA,NM,QC,Pacific Rim Express,DELIVERED,2026-08-12T23:43:36,America/Regina,2026-08-13T05:43:36+00:00,False,2026-08-12T19:59:35,America/Phoenix,2026-08-13T02:59:35+00:00,False,9.2,15455.98,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0002784,CA,NM,IN,PrairieLink Carriers,CUSTOMS_HOLD,2026-08-12T00:48:03,America/Edmonton,2026-08-12T06:48:03+00:00,True,2026-08-12T06:12:25,America/Toronto,2026-08-12T10:12:25+00:00,True,3.0,12019.12,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0000964,US,TN,IN,Midwest Carriers,DELAYED,2026-08-12T07:14:39,America/Toronto,2026-08-12T11:14:39+00:00,True,2026-08-12T03:46:02,America/Edmonton,2026-08-12T09:46:02+00:00,True,19.3,10768.02,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0010161,CA,SD,NV,Gulf Coast Shipping,IN_TRANSIT,2026-08-12T06:11:51,America/Toronto,2026-08-12T10:11:51+00:00,True,2026-08-12T01:36:57,America/Los_Angeles,2026-08-12T08:36:57+00:00,True,-29.4,22172.76,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0005495,CA,OR,SC,PrairieLink Carriers,DELIVERED,2026-08-12T08:47:05,Pacific/Honolulu,2026-08-12T18:47:05+00:00,False,2026-08-12T01:31:06,America/Toronto,2026-08-12T05:31:06+00:00,True,-24.6,22603.71,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0002813,CA,GA,MS,Trans-Canada Haulers,DELAYED,2026-08-12T13:50:35,Pacific/Honolulu,2026-08-12T23:50:35+00:00,False,2026-08-12T10:46:19,America/Phoenix,2026-08-12T17:46:19+00:00,False,-33.5,14277.47,False,False,True,False,False,True,True,True,False,False,4
NA-20260812-0003203,US,BC,NM,Gulf Coast Shipping,IN_TRANSIT,2026-08-12T20:43:15,America/Chicago,2026-08-13T01:43:15+00:00,True,2026-08-12T12:12:04,America/St_Johns,2026-08-12T14:42:04+00:00,True,39.2,503.69,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0010477,US,QC,NH,Pacific Rim Express,IN_TRANSIT,2026-08-12T19:40:14,America/Phoenix,2026-08-13T02:40:14+00:00,False,2026-08-12T17:04:38,America/Phoenix,2026-08-13T00:04:38+00:00,False,28.7,1288.28,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0000925,US,NY,SK,Trans-Canada Haulers,PICKED_UP,2026-08-12T19:06:14,America/Edmonton,2026-08-13T01:06:14+00:00,True,2026-08-12T12:27:25,America/Halifax,2026-08-12T15:27:25+00:00,True,-31.6,23894.65,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0009197,US,NE,SC,Trans-Canada Haulers,IN_TRANSIT,2026-08-12T15:23:47,America/St_Johns,2026-08-12T17:53:47+00:00,True,2026-08-12T17:49:14,America/Anchorage,2026-08-13T01:49:14+00:00,True,9.4,10277.12,False,False,False,False,True,False,False,False,False,False,1
NA-20260812-0003508,US,NT,DC,SwiftLine Freight,PICKED_UP,2026-08-12T07:01:02,America/Halifax,2026-08-12T10:01:02+00:00,True,2026-08-12T16:14:37,America/Halifax,2026-08-12T19:14:37+00:00,True,36.5,20126.24,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0001763,US,NT,NS,SwiftLine Freight,IN_TRANSIT,2026-08-12T14:42:17,America/St_Johns,2026-08-12T17:12:17+00:00,True,2026-08-12T16:37:35,America/Winnipeg,2026-08-12T21:37:35+00:00,True,10.3,16103.87,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0005555,CA,KS,WA,PrairieLink Carriers,PICKED_UP,2026-08-12T18:11:15,America/Anchorage,2026-08-13T02:11:15+00:00,True,2026-08-12T22:45:06,America/Halifax,2026-08-13T01:45:06+00:00,True,-2.3,11712.77,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0000046,CA,AK,AK,Trans-Canada Haulers,DELIVERED,2026-08-12T16:55:55,America/Edmonton,2026-08-12T22:55:55+00:00,True,2026-08-12T11:36:57,America/New_York,2026-08-12T15:36:57+00:00,True,17.2,20064.84,False,False,True,False,True,True,True,False,False,False,4
NA-20260812-0004705,US,MD,ME,Pacific Rim Express,IN_TRANSIT,2026-08-12T23:43:18,America/Anchorage,2026-08-13T07:43:18+00:00,True,2026-08-12T04:38:13,America/Los_Angeles,2026-08-12T11:38:13+00:00,True,-7.1,12635.15,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0003804,US,NE,SD,Pacific Rim Express,IN_TRANSIT,2026-08-12T14:07:45,America/Edmonton,2026-08-12T20:07:45+00:00,True,2026-08-12T07:33:11,America/Denver,2026-08-12T13:33:11+00:00,True,-26.4,8458.2,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0005853,US,OK,MB,BlueRoute Freight,DELIVERED,2026-08-12T09:24:37,America/Los_Angeles,2026-08-12T16:24:37+00:00,True,2026-08-12T06:01:32,America/New_York,2026-08-12T10:01:32+00:00,True,-4.1,23052.9,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0005928,CA,NY,NM,Northern Star Logistics,DELAYED,2026-08-12T06:05:55,America/Denver,2026-08-12T12:05:55+00:00,True,2026-08-12T12:07:41,America/Vancouver,2026-08-12T19:07:41+00:00,True,45.0,23483.25,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0001887,US,SD,DE,Pacific Rim Express,PICKED_UP,2026-08-12T22:12:46,Pacific/Honolulu,2026-08-13T08:12:46+00:00,False,2026-08-12T16:34:35,America/Los_Angeles,2026-08-12T23:34:35+00:00,True,1.8,24944.53,True,False,True,False,False,False,False,True,False,False,2
NA-20260812-0010916,CA,PE,IN,Atlantic Bridge Transport,DELIVERED,2026-08-12T04:13:01,America/Halifax,2026-08-12T07:13:01+00:00,True,2026-08-12T15:25:46,America/Phoenix,2026-08-12T22:25:46+00:00,False,-19.7,5335.66,False,True,False,True,False,False,True,False,False,False,2
NA-20260812-0000638,CA,SC,NL,SwiftLine Freight,PICKED_UP,2026-08-12T19:32:42,America/Vancouver,2026-08-13T02:32:42+00:00,True,2026-08-12T07:48:26,America/New_York,2026-08-12T11:48:26+00:00,True,-34.5,13628.24,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0008596,CA,NL,NM,Midwest Carriers,CUSTOMS_HOLD,2026-08-12T01:10:53,America/Anchorage,2026-08-12T09:10:53+00:00,True,2026-08-12T00:34:52,America/Regina,2026-08-12T06:34:52+00:00,False,27.3,11761.33,False,True,True,False,True,False,True,False,False,False,3
NA-20260812-0003105,US,BC,VT,Atlantic Bridge Transport,DELAYED,2026-08-12T00:32:15,America/Toronto,2026-08-12T04:32:15+00:00,True,2026-08-12T02:20:53,America/Toronto,2026-08-12T06:20:53+00:00,True,-21.6,913.81,False,True,False,False,False,True,False,True,False,False,2
NA-20260812-0001163,CA,WV,MO,Pacific Rim Express,CUSTOMS_HOLD,2026-08-12T22:06:28,America/Anchorage,2026-08-13T06:06:28+00:00,True,2026-08-12T22:11:53,America/Winnipeg,2026-08-13T03:11:53+00:00,True,-6.2,16526.6,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0010980,US,KS,NC,SwiftLine Freight,PICKED_UP,2026-08-12T13:59:41,America/Halifax,2026-08-12T16:59:41+00:00,True,2026-08-12T04:34:50,America/Edmonton,2026-08-12T10:34:50+00:00,True,20.7,5706.04,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0002114,CA,ME,RI,PrairieLink Carriers,PICKED_UP,2026-08-12T19:42:16,America/Denver,2026-08-13T01:42:16+00:00,True,2026-08-12T00:33:19,America/Los_Angeles,2026-08-12T07:33:19+00:00,True,11.4,15429.02,True,False,True,False,False,True,True,True,False,False,4
NA-20260812-0000742,US,NS,DC,Trans-Canada Haulers,DELIVERED,2026-08-12T15:11:40,America/Anchorage,2026-08-12T23:11:40+00:00,True,2026-08-12T22:07:29,America/Vancouver,2026-08-13T05:07:29+00:00,True,-7.0,16343.17,False,True,False,True,False,True,False,False,False,False,2
NA-20260812-0001891,US,AR,OH,Pacific Rim Express,IN_TRANSIT,2026-08-12T06:54:44,America/Regina,2026-08-12T12:54:44+00:00,False,2026-08-12T10:39:21,America/Toronto,2026-08-12T14:39:21+00:00,True,12.4,2606.05,False,False,False,True,False,False,False,False,False,False,1
NA-20260812-0006355,US,MD,NT,PrairieLink Carriers,PICKED_UP,2026-08-12T03:43:11,America/Regina,2026-08-12T09:43:11+00:00,False,2026-08-12T11:30:50,America/New_York,2026-08-12T15:30:50+00:00,True,33.4,21066.08,False,True,False,False,False,False,True,False,False,False,1
NA-20260812-0000217,US,MO,NM,Atlantic Bridge Transport,PICKED_UP,2026-08-12T17:30:24,America/Winnipeg,2026-08-12T22:30:24+00:00,True,2026-08-12T02:18:50,America/Anchorage,2026-08-12T10:18:50+00:00,True,-27.0,5941.83,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0011245,US,FL,AZ,PrairieLink Carriers,PICKED_UP,2026-08-12T03:33:16,America/Edmonton,2026-08-12T09:33:16+00:00,True,2026-08-12T19:04:06,America/Regina,2026-08-13T01:04:06+00:00,False,-29.6,756.67,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0005200,US,KS,CT,Northern Star Logistics,DELAYED,2026-08-12T03:28:31,America/Winnipeg,2026-08-12T08:28:31+00:00,True,2026-08-12T09:00:01,America/Toronto,2026-08-12T13:00:01+00:00,True,-31.8,22954.01,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0005912,CA,NH,TX,Atlantic Bridge Transport,DELAYED,2026-08-12T13:02:21,America/Chicago,2026-08-12T18:02:21+00:00,True,2026-08-12T09:24:23,America/Halifax,2026-08-12T12:24:23+00:00,True,52.2,7125.14,False,False,True,False,False,True,True,True,False,False,4
NA-20260812-0006867,CA,NV,IA,BlueRoute Freight,PICKED_UP,2026-08-12T17:49:24,America/New_York,2026-08-12T21:49:24+00:00,True,2026-08-12T04:50:32,America/Halifax,2026-08-12T07:50:32+00:00,True,-33.2,12689.09,True,False,True,False,False,True,True,True,False,False,4
NA-20260812-0006970,US,AL,NB,SwiftLine Freight,DELAYED,2026-08-12T08:02:51,America/Edmonton,2026-08-12T14:02:51+00:00,True,2026-08-12T16:48:23,America/Phoenix,2026-08-12T23:48:23+00:00,False,52.2,12978.45,False,True,False,False,False,False,True,True,False,False,2
NA-20260812-0010881,CA,ID,MD,Pacific Rim Express,DELAYED,2026-08-12T16:46:24,America/New_York,2026-08-12T20:46:24+00:00,True,2026-08-12T00:59:28,America/Chicago,2026-08-12T05:59:28+00:00,True,5.2,18562.89,False,False,True,False,False,True,True,True,False,False,4
NA-20260812-0009431,US,YT,MA,Rocky Mountain Movers,PICKED_UP,2026-08-12T18:23:53,America/Winnipeg,2026-08-12T23:23:53+00:00,True,2026-08-12T05:27:06,America/St_Johns,2026-08-12T07:57:06+00:00,True,37.7,22512.59,False,True,True,False,False,True,False,False,False,False,2
